,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value,MW,LogP,NumHDonors,NumHAcceptors,pIC50
0,CHEMBL133897,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,active,750.0,312.32500000000005,2.8032000000000004,0.0,6.0,6.1249387366083
1,CHEMBL336398,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC1CC1,active,100.0,376.9130000000002,4.554600000000004,0.0,5.0,7.0
2,CHEMBL131588,CN(C(=O)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F)c1ccccc1,inactive,50000.0,426.8510000000001,5.357400000000003,0.0,5.0,4.301029995663981
3,CHEMBL130628,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F,active,300.0,404.8450000000001,4.706900000000003,0.0,5.0,6.522878745280337
4,CHEMBL130478,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)C,active,800.0,346.33400000000006,3.095300000000001,0.0,6.0,6.096910013008056
5,CHEMBL130112,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)c1ccccc1,intermediate,2400.0,338.43600000000004,4.079920000000002,0.0,5.0,5.619788758288394
6,CHEMBL130098,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,active,100.0,296.783,2.850100000000001,0.0,5.0,7.0
7,CHEMBL337486,CCCCCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCOCC1,inactive,50000.0,408.95500000000027,4.571200000000005,0.0,6.0,4.301029995663981
8,CHEMBL336538,COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1,active,800.0,292.364,2.2053000000000003,0.0,6.0,6.096910013008056
9,CHEMBL131051,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)c1ccccc1,inactive,50000.0,408.4050000000001,4.670100000000003,0.0,6.0,4.301029995663981
10,CHEMBL341437,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N1CCOCC1,inactive,50000.0,348.4280000000002,2.3659999999999997,0.0,7.0,4.301029995663981
11,CHEMBL335033,CSc1nc(-c2ccc3ccccc3c2)nn1C(=O)N(C)C,active,50.0,312.3980000000001,3.3499000000000017,0.0,5.0,7.301029995663981
12,CHEMBL122983,C[C@H]1C(=O)N(C(=O)NCc2ccccc2)[C@@H]1Oc1ccc(C(=O)C(C)(C)C)cc1,inactive,100000.0,394.4710000000002,4.0084000000000035,1.0,4.0,4.0
13,CHEMBL338720,CSc1nc(-c2ccc(-c3ccccc3)cc2)nn1C(=O)N(C)C,active,560.0,338.4360000000001,3.8637000000000032,0.0,5.0,6.251811972993799
14,CHEMBL339995,CSc1nc(/C=C/c2ccccc2)nn1C(=O)N(C)C,active,10.0,288.37600000000003,2.700100000000001,0.0,5.0,8.0
15,CHEMBL335158,CCCCCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCCCC1,active,10.0,406.9830000000003,5.724900000000006,0.0,5.0,8.0
16,CHEMBL131536,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)c1ccccc1,intermediate,1400.0,358.85400000000004,4.424900000000004,0.0,5.0,5.853871964321762
17,CHEMBL106126,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC[C@H](C)C1,inactive,17000.0,266.34099999999995,2.5731200000000003,0.0,4.0,4.769551078621726
18,CHEMBL334971,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N(C)c1ccccc1,intermediate,1100.0,368.4620000000001,4.170200000000003,0.0,6.0,5.958607314841775
19,CHEMBL336625,CCCCCCSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)c1ccccc1,inactive,50000.0,408.57100000000014,6.0304200000000066,0.0,5.0,4.301029995663981
20,CHEMBL130666,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCCCC1,active,26.0,336.8480000000002,3.7744000000000026,0.0,5.0,7.585026652029182
21,CHEMBL134061,O=C(N1CCOCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F,inactive,50000.0,406.81700000000006,3.553200000000002,0.0,6.0,4.301029995663981
22,CHEMBL133388,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C,active,800.0,276.365,2.5051200000000007,0.0,5.0,6.096910013008056
23,CHEMBL130645,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCOCC1,inactive,50000.0,338.82000000000016,2.620700000000001,0.0,6.0,4.301029995663981
24,CHEMBL133580,CCCCCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)c1ccccc1,inactive,50000.0,428.98900000000015,6.375400000000006,0.0,5.0,4.301029995663981
25,CHEMBL336524,CCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,active,56.0,310.81000000000006,3.2402000000000015,0.0,5.0,7.251811972993799
26,CHEMBL336276,CCCCCCSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C,active,200.0,346.5000000000001,4.455620000000004,0.0,5.0,6.698970004336019
27,CHEMBL334395,CCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,active,300.0,324.8370000000001,3.6303000000000027,0.0,5.0,6.522878745280337
28,CHEMBL131320,Cc1ccc(-c2nc(SCC(F)(F)F)n(C(=O)N(C)C)n2)cc1,active,200.0,344.362,3.4376200000000017,0.0,5.0,6.698970004336019
29,CHEMBL339297,COc1nn(-c2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc2)c(=O)o1,inactive,50000.0,367.4050000000001,3.3839000000000015,1.0,6.0,4.301029995663981
30,CHEMBL337714,CSc1nc(-c2ccc(C(F)(F)F)cc2)nn1C(=O)N(C)C,active,500.0,330.33500000000004,3.2155000000000022,0.0,5.0,6.301029995663981
31,CHEMBL122575,C[C@H]1C(=O)N(C(=O)NCc2ccccc2)[C@@H]1Oc1ccc(C(=O)O)cc1,inactive,100000.0,354.3620000000001,2.4778000000000002,2.0,4.0,4.0
32,CHEMBL130704,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N1CCOCC1,inactive,50000.0,318.40200000000016,2.2757199999999997,0.0,6.0,4.301029995663981
33,CHEMBL46151,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1,inactive,260000.0,310.41900000000004,2.7406000000000015,1.0,6.0,3.585026652029182
34,CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],active,22.0,303.19999999999993,-1.052299999999998,0.0,2.0,7.657577319177793
35,CHEMBL297316,C[N+](C)(C)CCS/C(=N\O)C(=O)c1ccc(F)cc1.[Cl-],inactive,1000000.0,320.817,-0.7604999999999988,1.0,4.0,3.0
36,CHEMBL65667,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCN4CCOCC4)ccc3N(C)[C@@H]12,intermediate,3800.0,388.51200000000017,1.8663999999999992,1.0,6.0,5.42021640338319
37,CHEMBL431519,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,active,40.0,486.7010000000004,4.597100000000005,1.0,6.0,7.3979400086720375
38,CHEMBL296429,Cc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],inactive,1000000.0,316.85400000000004,-0.5911799999999987,1.0,4.0,3.0
39,CHEMBL154972,N#CC(C#N)=C1Nc2ccccc2N1CCNCc1ccc(CN2CCCCC2)o1,active,73.0,402.5020000000003,3.5459600000000027,2.0,7.0,7.136677139879544
40,CHEMBL152722,COc1cc(N)c(Cl)cc1C(=O)NCCNCc1ccc(CN(C)C)o1,intermediate,3100.0,380.8760000000002,2.1050000000000004,3.0,6.0,5.508638306165727
41,CHEMBL544022,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,inactive,520000.0,351.29900000000004,3.807200000000003,1.0,5.0,3.2839966563652006
42,CHEMBL349127,CN1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1,intermediate,4500.0,369.4730000000001,0.2805600000000022,2.0,8.0,5.346787486224656
43,CHEMBL156659,Oc1nc2ccccc2n1CCNCc1ccc(CN2CCCCC2)o1,intermediate,1200.0,354.4540000000002,3.1106000000000016,2.0,6.0,5.920818753952375
44,CHEMBL45118,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1.[Cl-],inactive,1000000.0,360.90700000000004,-0.11079999999999801,1.0,5.0,3.0
45,CHEMBL542609,Cc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1.Cl,inactive,1000000.0,302.82699999999994,2.682020000000001,1.0,5.0,3.0
46,CHEMBL155322,CC1CCCCN1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,active,540.0,368.4850000000001,1.90756,2.0,7.0,6.267606240177032
47,CHEMBL154211,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCC2)o1,active,30.0,354.4580000000002,1.519059999999999,2.0,7.0,7.522878745280337
48,CHEMBL1203537,CNC(NCCNCc1ccc(CN2CCCCC2)o1)=C(C#N)C#N.Cl,active,830.0,378.9080000000001,1.8446600000000002,3.0,7.0,6.080921907623926
49,CHEMBL86,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,inactive,20000.0,299.8020000000001,2.0023999999999997,2.0,4.0,4.698970004336019
50,CHEMBL47375,COc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],inactive,1000000.0,332.85299999999995,-0.8909999999999978,1.0,5.0,3.0
51,CHEMBL542360,CN(C)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,inactive,1000000.0,323.24499999999995,3.0270000000000015,1.0,5.0,3.0
52,CHEMBL345849,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCC(O)CC2)o1,active,390.0,370.45700000000016,0.4898599999999996,3.0,8.0,6.4089353929735005
53,CHEMBL154689,CN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,active,390.0,314.39300000000003,0.5947600000000013,2.0,7.0,6.4089353929735005
54,CHEMBL346733,CCN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,active,430.0,328.42,0.9848600000000001,2.0,7.0,6.366531544420414
55,CHEMBL416464,COc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1,inactive,1000000.0,282.36499999999995,1.9604,1.0,6.0,3.0
56,CHEMBL1203539,CCN(CC)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1.Cl,active,600.0,378.9080000000001,1.7967600000000008,2.0,7.0,6.221848749616356
57,CHEMBL347729,CN(C)Cc1ccc(CNCCN2CCN/C2=C\[N+](=O)[O-])o1,intermediate,2000.0,309.37,0.4116000000000016,2.0,7.0,5.698970004336019
58,CHEMBL296786,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.[Cl-],inactive,1000000.0,365.326,0.534,1.0,4.0,3.0
59,CHEMBL63173,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCN4CCOCC4)ccc3N(C)[C@@H]12,inactive,21000.0,402.5390000000002,2.2565,1.0,6.0,4.6777807052660805
60,CHEMBL433041,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,290.0,359.5140000000002,4.114500000000003,1.0,4.0,6.5376020021010435
61,CHEMBL292788,CN1CC[C@@]2(C)c3cc(OC(=O)NCCN4CCOCC4)ccc3N(C)[C@@H]12,active,700.0,374.4850000000001,1.4763000000000004,1.0,6.0,6.154901959985743
62,CHEMBL33051,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1.[Cl-].[Cl-],inactive,460000.0,359.21299999999997,-6.191599999999997,2.0,4.0,3.337242168318426
63,CHEMBL155392,CNC(NCCNCc1ccc(CN(C)C)o1)=C(C#N)C#N,active,630.0,302.38200000000006,0.4985600000000012,3.0,7.0,6.200659450546418
64,CHEMBL153311,CNC(NCCNCc1ccc(CN(C(C)C)C(C)C)o1)=C(C#N)C#N,intermediate,2100.0,358.4900000000002,2.0557600000000003,3.0,7.0,5.6777807052660805
65,CHEMBL543546,CC(C)N(CCS/C(=N\O)C(=O)c1ccc(Cl)cc1)C(C)C.Cl,inactive,330000.0,379.353,4.5842000000000045,1.0,5.0,3.4814860601221125
66,CHEMBL1420,C[n+]1ccccc1C=NO,inactive,340000.0,137.162,0.3191999999999999,1.0,2.0,3.4685210829577446
67,CHEMBL556172,CCN(CC)CCS/C(=N\O)C(=O)c1ccccc1.Cl,inactive,1000000.0,316.854,3.1538000000000017,1.0,5.0,3.0
68,CHEMBL154263,CC1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1,active,290.0,368.4850000000001,1.76506,2.0,7.0,6.5376020021010435
69,CHEMBL544669,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.Cl,inactive,210000.0,395.74999999999994,3.9163000000000037,1.0,5.0,3.677780705266081
70,CHEMBL62664,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,active,40.0,500.72800000000046,4.987200000000005,1.0,6.0,7.3979400086720375
71,CHEMBL155111,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC2)o1,active,80.0,340.43100000000015,1.1289599999999989,2.0,7.0,7.096910013008056
72,CHEMBL1203534,Cl.N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CC=CCC2)o1,active,95.0,388.9030000000002,1.7168599999999998,2.0,7.0,7.022276394711152
73,CHEMBL541044,CN(C)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.Cl,inactive,710000.0,367.69599999999997,3.136100000000002,1.0,5.0,3.1487416512809245
74,CHEMBL543779,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(C#N)cc1.Cl,inactive,180000.0,341.864,3.0254800000000013,1.0,6.0,3.744727494896694
75,CHEMBL155495,CNC(NCCNCc1ccc(COC)o1)=C(C#N)C#N,inactive,20000.0,289.339,0.5833600000000008,3.0,7.0,4.698970004336019
76,CHEMBL64011,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,active,60.0,472.6740000000004,4.207000000000003,1.0,6.0,7.221848749616356
77,CHEMBL65585,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,active,70.0,514.7550000000006,5.377300000000006,1.0,6.0,7.154901959985743
78,CHEMBL347539,CNC(NCCNCc1ccc(CN2CCCC2)o1)=C(C#N)C#N,active,280.0,328.4200000000001,1.0327600000000006,3.0,7.0,6.552841968657781
79,CHEMBL154433,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCOCC2)o1,inactive,11000.0,356.4300000000002,0.36536000000000035,2.0,8.0,4.958607314841775
80,CHEMBL157208,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCSCC2)o1,intermediate,1500.0,372.49800000000016,1.0819599999999991,2.0,8.0,5.823908740944319
81,CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,active,650.0,314.411,1.4589999999999999,2.0,7.0,6.187086643357144
82,CHEMBL65356,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,active,930.0,430.59300000000025,3.0367000000000015,1.0,6.0,6.031517051446065
83,CHEMBL154366,CC1CCCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)C1,active,370.0,368.4850000000001,1.7650599999999999,2.0,7.0,6.431798275933005
84,CHEMBL153821,CC1CCCC(C)N1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,intermediate,4500.0,382.51200000000017,2.2960599999999998,2.0,7.0,5.346787486224656
85,CHEMBL416644,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(F)cc1.[Cl-],inactive,720000.0,348.871,0.01970000000000144,1.0,4.0,3.1426675035687315
86,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,30.0,275.352,1.7739,1.0,4.0,7.522878745280337
87,CHEMBL303574,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,intermediate,7600.0,416.5660000000002,2.6466000000000003,1.0,6.0,5.119186407719209
88,CHEMBL65018,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,active,80.0,458.64700000000033,3.816900000000002,1.0,6.0,7.096910013008056
89,CHEMBL296277,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(C#N)cc1.[Cl-],inactive,1000000.0,355.8910000000001,-0.2477199999999986,1.0,5.0,3.0
90,CHEMBL66309,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,active,380.0,444.6200000000003,3.426800000000002,1.0,6.0,6.42021640338319
91,CHEMBL1203535,COC1CCCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)C1.Cl,intermediate,3300.0,420.9450000000002,1.5657600000000003,2.0,8.0,5.481486060122113
92,CHEMBL296560,C[N+](C)(C)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.[I-],inactive,1000000.0,473.174,-0.13709999999999978,1.0,4.0,3.0
93,CHEMBL152260,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC(O)C2)o1,active,370.0,370.45700000000016,0.4898599999999996,3.0,8.0,6.431798275933005
94,CHEMBL154950,C/N=c1\c(O)c(O)\c1=N/CCNCc1ccc(CN2CCCCC2)o1,intermediate,9300.0,346.43100000000015,0.7732999999999994,3.0,7.0,5.031517051446065
95,CHEMBL296669,CN(C)CCCS/C(=N\O)C(=O)c1ccc(Br)cc1.O=C(O)C(=O)O,inactive,1000000.0,435.2960000000001,2.26,3.0,7.0,3.0
96,CHEMBL1203538,Cl.N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCCC2)o1,active,120.0,404.9460000000003,2.33096,2.0,7.0,6.920818753952375
97,CHEMBL19060,COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC,inactive,100000000.0,590.9440000000003,6.264600000000006,4.0,8.0,-5.140000000000001
98,CHEMBL422977,COc1ccccc1CNCCCCCCNCCCCCCCNCCCCCCNCc1ccccc1OC,inactive,100000000.0,568.8910000000004,6.833700000000007,4.0,6.0,-5.35
99,CHEMBL11805,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,inactive,100000000.0,666.9920000000003,7.64580000000001,0.0,6.0,-6.77
100,CHEMBL302179,COc1ccccc1CNCCCCCCNCCCCCCNCCCCCCNCc1ccccc1OC,inactive,100000000.0,554.8640000000004,6.443600000000006,4.0,6.0,-5.190000000000001
101,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,inactive,100000000.0,275.352,1.7739,1.0,4.0,-7.850000000000001
102,CHEMBL27673,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,inactive,100000000.0,582.9180000000005,7.223800000000008,4.0,6.0,-5.27
103,CHEMBL132377,COc1ccccc1CNCCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCNCc1ccccc1OC,inactive,100000000.0,638.9380000000004,6.961400000000008,2.0,6.0,-6.51
104,CHEMBL132133,NCCCCCCNCCSSCCNCCCCCCN,inactive,100000000.0,350.6420000000003,2.5851999999999995,4.0,6.0,-3.3
105,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,inactive,100000000.0,198.26899999999992,2.695800000000001,1.0,2.0,-6.66
106,CHEMBL134488,COc1ccccc1CNCCCCCC(=O)NCCCCCCCCNC(=O)CCCCCNCc1ccccc1OC,inactive,100000000.0,610.8840000000005,6.2770000000000055,4.0,6.0,-5.73
107,CHEMBL134382,COc1ccccc1CNCCCCCCNCCCCCNCCCCCCNCc1ccccc1OC,inactive,100000000.0,540.8370000000003,6.053500000000005,4.0,6.0,-5.140000000000001
108,CHEMBL59109,NC12CC(C(F)(F)F)=CC(Cc3nc(O)ccc31)/C2=C\C(F)(F)F,intermediate,3000.0,350.26200000000006,3.494600000000001,2.0,3.0,5.522878745280337
109,CHEMBL286990,C[n+]1ccn(COCC(C)(C)[N+](=O)[O-])c1/C=N/O.[Cl-],inactive,10600.0,292.72299999999996,-2.8458999999999968,1.0,6.0,4.97469413473523
110,CHEMBL294891,C/C=C1\C2C=C(C(F)(F)F)CC1(N)c1ccc(O)nc1C2,active,400.0,296.29200000000003,2.9522000000000004,2.0,3.0,6.3979400086720375
111,CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active,5.0,242.32199999999997,1.9975,2.0,2.0,8.301029995663981
112,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,254.0,198.26899999999992,2.695800000000001,1.0,2.0,6.5951662833800615
113,CHEMBL89011,Nc1c2c(nc3ccccc13)-c1ccccc1CO2,inactive,245000.0,248.28499999999997,3.376400000000002,1.0,3.0,3.6108339156354674
114,CHEMBL748,C[n+]1ccccc1/C=N/O.[Cl-],inactive,366000.0,172.615,-2.6767999999999983,1.0,2.0,3.4365189146055894
115,CHEMBL50608,Nc1cc(-c2ccccc2)nc2ccccc12,inactive,11480.0,220.275,3.4840000000000018,1.0,2.0,4.940058111938045
116,CHEMBL29300,CN(CCn1cc[n+](C)c1/C=N/O)S(C)(=O)=O.[Cl-],intermediate,6800.0,296.78,-3.9838999999999958,1.0,5.0,5.167491087293763
117,CHEMBL27675,C[n+]1ccn(COCCS(C)(=O)=O)c1/C=N/O.[Cl-],inactive,26500.0,297.764,-3.856599999999996,1.0,6.0,4.576754126063192
118,CHEMBL435373,CC1=CC2Cc3nc(O)ccc3C(N)(C1)/C2=C/C(F)(F)F,intermediate,2000.0,296.292,2.9522000000000004,2.0,3.0,5.698970004336019
119,CHEMBL60167,Nc1c2c(nc3ccccc13)-c1ccccc1C2,active,676.0,232.28599999999997,3.388200000000001,1.0,2.0,6.170053304058364
120,CHEMBL89012,Nc1c2c(nc3ccccc13)-c1ccccc1CC2,intermediate,2980.0,246.31299999999996,3.582600000000002,1.0,2.0,5.525783735923745
121,CHEMBL314800,Nc1c2c(nc3ccccc13)-c1ccccc1CS2,inactive,18580.0,264.35299999999995,4.0897000000000014,1.0,3.0,4.730954290342377
122,CHEMBL553212,C[n+]1ccn(CCN2CCCC2)c1/C=N/O.[Cl-],inactive,17900.0,258.753,-2.779499999999996,1.0,4.0,4.747146969020107
123,CHEMBL156630,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NCc3ccccc3)c(Br)c21,intermediate,4190.0,426.3140000000001,4.5945000000000045,1.0,4.0,5.377785977033705
124,CHEMBL315013,COc1cc2cc(C(=O)CC(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],active,219.0,534.5160000000002,1.9129999999999998,1.0,5.0,6.6595558851598815
125,CHEMBL155754,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,active,230.0,305.76500000000004,2.915000000000001,1.0,4.0,6.638272163982407
126,CHEMBL314658,COc1cc2cc(C(=O)CC3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],active,750.0,502.47400000000016,2.472200000000001,0.0,4.0,6.1249387366083
127,CHEMBL87170,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccccc4)cc3)sc2cc1OC,active,4.6,418.53800000000007,5.069800000000005,0.0,4.0,8.337242168318426
128,CHEMBL87959,COc1cc2cc(C(=O)CCC3CC[N+](C)(CCOc4ccccc4)CC3)sc2cc1OC.[Br-],active,390.0,548.5430000000001,2.8210000000000015,0.0,5.0,6.4089353929735005
129,CHEMBL87295,CCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-],intermediate,2570.0,450.3980000000001,1.4354999999999998,0.0,4.0,5.590066876668706
130,CHEMBL82810,COc1cc2cc(C(=O)CCc3cc[n+](CC4CCC4)cc3)sc2cc1OC.[Br-],active,40.0,476.4360000000001,1.8256000000000003,0.0,4.0,7.3979400086720375
131,CHEMBL157182,C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21,active,670.0,305.765,2.915000000000001,1.0,4.0,6.173925197299173
132,CHEMBL88049,COc1cc2cc(C(=O)CCCCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],active,110.0,546.5710000000001,3.722400000000003,0.0,4.0,6.958607314841775
133,CHEMBL87128,CC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-],active,280.0,436.37100000000004,1.0453999999999999,0.0,4.0,6.552841968657781
134,CHEMBL160219,CNC(=O)Oc1ccc2c(c1)c1c(n2C)/C(=N\CCc2ccccc2)CC1,active,160.0,361.4450000000001,3.874500000000003,1.0,4.0,6.795880017344075
135,CHEMBL445916,CCCn1c2c(c3c(Br)c(OC(=O)NC)ccc31)CC/C2=N/CC,active,230.0,392.2970000000002,4.287200000000003,1.0,4.0,6.638272163982407
136,CHEMBL85473,COc1cc2cc(C(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],inactive,19580.0,492.47900000000016,2.0126999999999997,1.0,4.0,4.708187312532881
137,CHEMBL314502,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC#N)CC3)sc2cc1OC.[Br-],active,1000.0,467.4290000000001,1.2655800000000001,0.0,5.0,6.0
138,CHEMBL87320,COCC[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1.[Br-],active,53.0,486.4720000000002,1.3884000000000007,0.0,5.0,7.275724130399211
139,CHEMBL87280,COC(=O)c1ccc(C[n+]2ccc(CCC(=O)c3cc4cc(OC)c(OC)cc4s3)cc2)cc1,active,1000.0,476.5740000000002,4.856400000000004,0.0,6.0,6.0
140,CHEMBL348607,CCCCNC(=O)Oc1ccc2c(c1Br)c1c(n2C)/C(=N\C)CC1,intermediate,3170.0,392.2970000000002,4.1944000000000035,1.0,4.0,5.498940737782249
141,CHEMBL313809,COc1cc2cc(C(=O)C=C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],active,520.0,502.47400000000016,2.472200000000001,0.0,4.0,6.2839966563652006
142,CHEMBL87849,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2cc1OC,active,2.6,436.5280000000001,5.208900000000005,0.0,4.0,8.585026652029182
143,CHEMBL314398,COc1cc2cc(C(=O)CC(OC)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],active,120.0,548.5430000000002,2.567100000000001,0.0,5.0,6.920818753952375
144,CHEMBL87373,COc1cc2cc(C(=O)CCc3cc[n+](CC4CC4)cc3)sc2cc1OC.[Br-],active,110.0,462.40900000000005,1.4355,0.0,4.0,6.958607314841775
145,CHEMBL156931,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,intermediate,3360.0,271.32,2.2616000000000005,1.0,4.0,5.473660722610156
146,CHEMBL83005,COc1cc2cc(C(=O)CC3(O)CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],active,90.0,520.4890000000001,1.6669999999999998,1.0,5.0,7.045757490560675
147,CHEMBL315515,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC.[Br-],active,28.0,526.5370000000003,2.3110999999999997,0.0,5.0,7.552841968657781
